N,m
7.510704031648928094e+02,9.850501810843771411e-01
7.552863835360650455e+02,9.768301771753166163e-01
7.541816191562293170e+02,9.955296476509160053e-01
7.492251658578145452e+02,9.826059324830076491e-01
7.490096893726720282e+02,9.999073987711283307e-01
7.490096893726720282e+02,9.999073987711283307e-01
7.587618869217697011e+02,1.037065867553493614e+00
7.599412151112526317e+02,1.017630160966835895e+00
7.533778119276629468e+02,1.005619504538608266e+00
7.535320323906952353e+02,1.000157471334335302e+00
7.535320323906952353e+02,1.000157471334335302e+00
7.426210821646491240e+02,9.746888389599148717e-01
7.331357946994891108e+02,9.651268702699878910e-01
7.367944129110709355e+02,9.643911568875455087e-01
7.299706990727356697e+02,9.773541904864677665e-01
7.331939839840902096e+02,9.821549498760692165e-01
7.347179660007500388e+02,9.867910101174579562e-01
7.281126882789245656e+02,9.737762459934781178e-01
7.287140427099955104e+02,9.767308288632832181e-01
7.390533676250322515e+02,9.842335874545744545e-01
7.390533676250322515e+02,9.842335874545744545e-01
7.390533676250322515e+02,9.842335874545744545e-01
7.390533676250322515e+02,9.842335874545744545e-01
7.390533676250322515e+02,9.842335874545744545e-01
7.327928046284562242e+02,1.003525263046645577e+00
7.309511982526629481e+02,9.575938957033361953e-01
7.344672510315259615e+02,9.764381213852411090e-01
7.344672510315259615e+02,9.764381213852411090e-01
7.312584293903782964e+02,1.001274391039229217e+00
7.254899278429427341e+02,9.574813335606737752e-01
7.232289374657284498e+02,9.674008148437361898e-01
7.188452627418773773e+02,9.805005739691571298e-01
7.157482770362591964e+02,9.722841256801648679e-01
7.107531457053611348e+02,9.595500943978078068e-01
7.107531457053611348e+02,9.595500943978078068e-01
7.224863673753774265e+02,9.668640164041272245e-01
7.224863673753774265e+02,9.668640164041272245e-01
7.224863673753774265e+02,9.668640164041272245e-01
7.224863673753774265e+02,9.668640164041272245e-01
7.249410376633616124e+02,9.686437356847718005e-01
7.309619477502645850e+02,9.888781521815042108e-01
7.263181190638333646e+02,9.533319190995994674e-01
7.263181190638333646e+02,9.533319190995994674e-01
7.143688478887240763e+02,9.432450710786830506e-01
7.144245039111883671e+02,9.445948836075145350e-01
7.119721525095509378e+02,9.565363110148428216e-01
7.119721525095509378e+02,9.565363110148428216e-01
7.119721525095509378e+02,9.565363110148428216e-01
7.095302796674494630e+02,9.585391548696990949e-01
7.068747905940197143e+02,9.359360100785325542e-01
6.976208941929968432e+02,9.159623285091951228e-01
6.948052605518413429e+02,9.482959525671058598e-01
6.969302957425362592e+02,9.459984644517051011e-01
6.948323965919460079e+02,9.492214603054281996e-01
6.965711671403089440e+02,9.287480281171967000e-01
6.866853875997161367e+02,9.221862121769994758e-01
6.898580946411346986e+02,9.201607000864190367e-01
6.902790142268266891e+02,9.109549251142837756e-01
6.961611934316503039e+02,9.140343388959953908e-01
6.912539603208572316e+02,9.575570178620214090e-01
6.952257012536075536e+02,9.199934281842038208e-01
6.993441657305311310e+02,9.434009158826996977e-01
7.022359321008754023e+02,9.415816870541015016e-01
7.022359321008754023e+02,9.415816870541015016e-01
7.022359321008754023e+02,9.415816870541015016e-01
7.022359321008754023e+02,9.415816870541015016e-01
7.006649664535738111e+02,9.326439521395354371e-01
6.892775656048139581e+02,9.253918008574553156e-01
7.076051412316021469e+02,9.568483685046359488e-01
6.912202297625753999e+02,9.232269109280542008e-01
6.938893146558633589e+02,9.340486998145778319e-01
6.936044231631569801e+02,9.395749988032761069e-01
6.990872692402333541e+02,9.228551927285534306e-01
6.989121019283753640e+02,9.437535579215198256e-01
6.992309673495666402e+02,9.451496143046674847e-01
6.992309673495666402e+02,9.451496143046674847e-01
7.069775768908699547e+02,9.545655343897219147e-01
7.042146362140476867e+02,9.519488984637867190e-01
7.061226238163317248e+02,9.486424788777400030e-01
7.153388362592486374e+02,9.598292507339011292e-01
7.143004863873061367e+02,9.429764588981204287e-01
7.124377824399671226e+02,9.560041123335000224e-01
7.169627332155037038e+02,9.618532677610063253e-01
7.347015166567903179e+02,9.989815452111564520e-01
7.380105435691882576e+02,9.760226194875900596e-01
7.367989160132917732e+02,1.003514554484934429e+00
7.363452855740753193e+02,9.894447678904352284e-01
7.340336364915889362e+02,9.835534913599591755e-01
7.340336364915889362e+02,9.835534913599591755e-01
7.331502593978557343e+02,9.815842724049074208e-01
7.278828206545472312e+02,9.968511091166837312e-01
7.224510487921279491e+02,9.628107519418593885e-01
7.305253951573207587e+02,9.689354208454198369e-01
7.238291168092933958e+02,9.775313927390703039e-01
7.238291168092933958e+02,9.775313927390703039e-01
7.229511156320887721e+02,9.885866088249437578e-01
7.204410215823812678e+02,9.582665514249145700e-01
7.204853284795536865e+02,9.786482918267469522e-01
7.204853284795536865e+02,9.786482918267469522e-01
7.188157700718367096e+02,9.623303130927077786e-01
7.219364027586137809e+02,9.766263055974007123e-01
7.239654529946334378e+02,9.887351172094372975e-01
7.281915058897189965e+02,9.633705857835468400e-01
7.281915058897189965e+02,9.633705857835468400e-01
7.359423454046000188e+02,9.925598038615499608e-01
7.377964298442595918e+02,9.845304915926422762e-01
7.385316222950159499e+02,9.817070546396287067e-01
7.298898311231290563e+02,9.608044425048107851e-01
7.293313336953997350e+02,9.665183568778591416e-01
7.111429360975474765e+02,9.552733486578558475e-01
7.143695323802746771e+02,9.727895449028524100e-01
7.246776421320701047e+02,9.721945459599233841e-01
7.262160239324421127e+02,9.785504216021744250e-01
7.285620628170402142e+02,9.948108616284889738e-01
7.277668876440604890e+02,9.504663421260337586e-01
7.289652343993722070e+02,9.810362315084759643e-01
7.327231177044208152e+02,9.600648575326313772e-01
7.404745393397499811e+02,9.960981111238416119e-01
7.301607543467281403e+02,9.703856208210288603e-01
7.378896457130733779e+02,9.882937425106654850e-01
7.313102204930667085e+02,9.924847865271586578e-01
7.313102204930667085e+02,9.924847865271586578e-01
7.337836557765507450e+02,9.859682167318690738e-01
7.396198743795803239e+02,9.703403300291085776e-01
7.424381007469717133e+02,9.843057540670155925e-01
7.446253063654172593e+02,9.863084025410039368e-01
7.471191799061214169e+02,9.949152538175078941e-01
7.484043861022432793e+02,1.008207702409089856e+00
7.534507877353028107e+02,1.003361071108433755e+00
7.534507877353028107e+02,1.003361071108433755e+00
7.602845820531174468e+02,1.021340282544231481e+00
7.602845820531174468e+02,1.021340282544231481e+00
7.548217167642264940e+02,1.017825484657156387e+00
7.566245714217451450e+02,1.018483810954505575e+00
7.505304587569171417e+02,9.891781616301353885e-01
7.534521714393119964e+02,9.838284223486760682e-01
7.489398618315898375e+02,1.011939978026730858e+00
7.489398618315898375e+02,1.011939978026730858e+00
7.421346515970602695e+02,9.896253821715405019e-01
7.441759828504576717e+02,9.904746800357674408e-01
7.511734100743051386e+02,9.966471306014298426e-01
7.457242019767663805e+02,1.014373138393277474e+00
7.484542099935764554e+02,1.010139746475064992e+00
7.534310165649335431e+02,1.014284304656306368e+00
7.493337354114422624e+02,9.973420127683885195e-01
7.503783953446715032e+02,1.008314503523269678e+00
7.487073156654348622e+02,9.805951132317981545e-01
7.388592454495425272e+02,1.006572072278476337e+00
7.388592454495425272e+02,1.006572072278476337e+00
7.377131027903561744e+02,9.799903628389383670e-01
7.377131027903561744e+02,9.799903628389383670e-01
7.406054307826965442e+02,9.884287108351166307e-01
7.432963199602704663e+02,9.903386889762819667e-01
7.494810769105476993e+02,9.938601846089512026e-01
7.507833428192182055e+02,1.006940951383527239e+00
7.427391786813980161e+02,9.969339586071062076e-01
7.440451109157547762e+02,9.846304451926071177e-01
7.406949859369768774e+02,1.015475778879319169e+00
7.334728960224922503e+02,9.662111029525477512e-01
7.349548742903203902e+02,9.759916598763278550e-01
7.495955328222893286e+02,9.873478474312934461e-01
7.424188558842057546e+02,9.943084531558177286e-01
7.423216192844845409e+02,9.846389019197886450e-01
7.381905744386984907e+02,9.883541874984494990e-01
7.371966244773165045e+02,9.790122493239687973e-01
7.396810083984958055e+02,9.876625459813793695e-01
7.378881597368363146e+02,1.000490482585339125e+00
7.338128412405746985e+02,9.938033616356986011e-01
7.354125987146636589e+02,1.000190907222688885e+00
7.354125987146636589e+02,1.000190907222688885e+00
7.437630206728420035e+02,9.640533068354355528e-01
7.365371062173661585e+02,9.824929734315269725e-01
7.311264060939317915e+02,9.825955865929042465e-01
7.526502788220046796e+02,9.984022778078361915e-01
7.633133106651190474e+02,1.003823467715529993e+00
7.595859589898484501e+02,1.012732174638212967e+00
7.637853588203126947e+02,9.792781538482131509e-01
7.603190560319111455e+02,1.017044733013444002e+00
7.596353362271376000e+02,1.000089590716979782e+00
7.553942201587900627e+02,9.704100485220147343e-01
7.587932787975440760e+02,1.017728243508077002e+00
7.580520594671264689e+02,9.962269233219418485e-01
7.563664250200200740e+02,1.015474877694471534e+00
7.542786613312888448e+02,9.978299737278363279e-01
7.542786613312888448e+02,9.978299737278363279e-01
7.542786613312888448e+02,9.978299737278363279e-01
7.542786613312888448e+02,9.978299737278363279e-01
7.542786613312888448e+02,9.978299737278363279e-01
7.610459557303929614e+02,1.020293220023035019e+00
7.679021242077634497e+02,1.027888346676418152e+00
7.600859540820855500e+02,1.018768599528216079e+00
7.627914475002854715e+02,9.985449150327435630e-01
7.583657337332811039e+02,1.021160626109846703e+00
7.540739656019122776e+02,1.005495823330000871e+00
7.530776090936815308e+02,1.009990983395009367e+00
7.459636869156781813e+02,9.783453284959419127e-01
7.459636869156781813e+02,9.783453284959419127e-01
7.459636869156781813e+02,9.783453284959419127e-01
7.477105612363532146e+02,9.700276150978105472e-01
7.479004433379071770e+02,1.005660767663580035e+00
7.479004433379071770e+02,1.005660767663580035e+00
7.455537888631301939e+02,9.900266353807064545e-01
7.479379289214263054e+02,1.012269119046410371e+00
7.487644782820215141e+02,1.009066160441342674e+00
7.480542298354213244e+02,1.001588804210522765e+00
7.518062869626858173e+02,1.012999858769979111e+00
7.489727880562357996e+02,9.914511684490109333e-01
7.489727880562357996e+02,9.914511684490109333e-01
7.544356671809199497e+02,1.023598478119177368e+00
7.519178130715882844e+02,1.003509706771948951e+00
7.496763594241067494e+02,9.964736681219950043e-01
7.504170413368657364e+02,9.965757036173092942e-01
7.504170413368657364e+02,9.965757036173092942e-01
7.424823334037757832e+02,9.897833975536839413e-01
7.424823334037757832e+02,9.897833975536839413e-01
7.440875795293951569e+02,9.958018660328269434e-01
7.440875795293951569e+02,9.958018660328269434e-01
7.440875795293951569e+02,9.958018660328269434e-01
7.446737235561447505e+02,1.012418959883078839e+00
7.428815916569950559e+02,9.977045910865857126e-01
7.445424366103849252e+02,9.964683962840363840e-01
7.445424366103849252e+02,9.964683962840363840e-01
7.445424366103849252e+02,9.964683962840363840e-01
7.445987910215226293e+02,1.006852574736706529e+00
7.473898791445981260e+02,1.008312461321325681e+00
7.501581213335433631e+02,9.885949951323148577e-01
7.501581213335433631e+02,9.885949951323148577e-01
7.505115816707132126e+02,9.956841939962879362e-01
7.528109850953325122e+02,1.012735650645787189e+00
7.376548112828947978e+02,9.792204160003470381e-01
7.332493434292628081e+02,9.865978338797566360e-01
7.314258038191283049e+02,1.001478005256861925e+00
7.314258038191283049e+02,1.001478005256861925e+00
7.389508963219150246e+02,9.905931230393349995e-01
7.315028707373390944e+02,9.786462721083299954e-01
7.313449815470212343e+02,9.729816216343937230e-01
7.313449815470212343e+02,9.729816216343937230e-01
7.329794636009048645e+02,9.606782333419270348e-01
7.382934380109550148e+02,9.749013716565858578e-01
7.380820769593083241e+02,1.002208379119534865e+00
7.374662151991706196e+02,9.886773213685825512e-01
7.359017506751314386e+02,9.815392560887757911e-01
7.347400717391886928e+02,9.835959079904467162e-01
7.347400717391886928e+02,9.835959079904467162e-01
7.377159611426101264e+02,9.773519707081602670e-01
7.357527155639169223e+02,9.695864755070021657e-01
7.388016511856551460e+02,9.996858652402222933e-01
7.395452942913696006e+02,9.557100690699485979e-01
7.401575862475240228e+02,9.794339316670193085e-01
7.401575862475240228e+02,9.794339316670193085e-01
7.436609642700102540e+02,9.964052926318455183e-01
7.395595141747060097e+02,1.005681093130146309e+00
7.408626953059898597e+02,9.864412544322873622e-01
7.403127519002437111e+02,1.000937391608295091e+00
7.448496149276631968e+02,1.006688535054427236e+00
7.600343898785446299e+02,1.003808009211476060e+00
7.538369764798685537e+02,1.025264033411185549e+00
7.489952218314448373e+02,9.963324743787491666e-01
7.540282189260943824e+02,9.951438592037108455e-01
7.558837233331555581e+02,1.010043305987725848e+00
7.527797763406879312e+02,9.808234774839560410e-01
7.560473962593893020e+02,9.971549016542627930e-01
7.551594182412461578e+02,9.951907082149603623e-01
7.591360850440674994e+02,1.036791007887289284e+00
7.649019138326268603e+02,1.001475898566627665e+00
7.653761174654026718e+02,1.029776030089904815e+00
7.607029687032221545e+02,1.027635181148583099e+00
7.607029687032221545e+02,1.027635181148583099e+00
7.467015213758434129e+02,9.898914309965034519e-01
7.484700696572963352e+02,9.960553536287936049e-01
7.471547816238045243e+02,9.819720996490439724e-01
7.490320472979146871e+02,1.013478495810438140e+00
7.527845198774675737e+02,1.010726081367392171e+00
7.530660708072346097e+02,1.016872970167513435e+00
7.494212943939660363e+02,1.002383844651963729e+00
7.411543510292381143e+02,9.896504573742042066e-01
7.411543510292381143e+02,9.896504573742042066e-01
7.416195287699607661e+02,1.001237629476888547e+00
7.397937017254128023e+02,1.014153601294441431e+00
7.340341444548305390e+02,1.004041170865708432e+00
7.351526514784970914e+02,9.847008283600785505e-01
7.304602402676471229e+02,9.878960086512511563e-01
7.251330237076547292e+02,9.896822401824881821e-01
7.298331922775278144e+02,9.713442655490223121e-01
7.298331922775278144e+02,9.713442655490223121e-01
7.321448582867997175e+02,9.925089975436602874e-01
7.345971181036043163e+02,9.758056999659792119e-01
7.403565993167770785e+02,9.905124694082161341e-01
7.400848294753566279e+02,1.009242672927083584e+00
7.414519366450822417e+02,1.011786244640777932e+00
7.276497603347745553e+02,9.873761696146161615e-01
7.313817478008792250e+02,9.907796617305587583e-01
7.226126992762932559e+02,9.571176509277407041e-01
7.225619092113720399e+02,9.612496968632529004e-01
7.237545503416619113e+02,9.568544049627303316e-01
7.207422883556446322e+02,9.474079032938708123e-01
7.154720597630987413e+02,9.564397619974515097e-01
7.130975860619491868e+02,9.571018016203747258e-01
7.143438334232181433e+02,9.539064006676546414e-01
7.260517632397678653e+02,9.882880799266468008e-01
7.256482638828973677e+02,9.664126948897081570e-01
7.256482638828973677e+02,9.664126948897081570e-01
7.256482638828973677e+02,9.664126948897081570e-01
7.250749530474224684e+02,9.874715117698620315e-01
7.245561647489630559e+02,9.482975982951533656e-01
7.176863097792968347e+02,9.698158521809502330e-01
7.126088216498424117e+02,9.521041885455742149e-01
7.010274020920554676e+02,9.555576082745339539e-01
7.032423588796093554e+02,9.248234511675923475e-01
7.069150939776468476e+02,9.629943090230557168e-01
7.089592009671016513e+02,9.416183737129250053e-01
7.093946235139635519e+02,9.529873401183206472e-01
7.059845407846420358e+02,9.473523492770271615e-01
7.191546983317995227e+02,9.597648366209704518e-01
7.219790433451909166e+02,9.790548228144556608e-01
7.271192094138358470e+02,9.790864054748614764e-01
7.317520289444066748e+02,9.830208353412658306e-01
